ID OKE;Województwo - nazwa;Powiat - nazwa;Gmina - nazwa;Typ gminy;Kod teryt gminy;RSPO szkoły;Identyfikator szkoły;Nazwa szkoły;Miejscowość;Ulica nr;"typ placówki";"rodzaj placówki";czy publiczna;* Otrzymali świadectwo dojrzałości - liczba;* Liczba zdających, którzy przystąpili do wszystkich egzaminów wymaganych;* zdawalność (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* zdawalność (%);średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;* zdawalność (%);średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;średni wynik (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%);* liczba zdających;* liczba laureatów/finalistów;średni wynik (%);odchylenie standardowe (%);mediana (%);modalna (%)
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;11264;326201-2133V;TECHNIKUM ENERGETYCZNO-TRANSPORTOWE;Szczecin;ul. Janusza Kusocińskiego 3;technikum;dla młodzieży;Tak;1;2;;2;;;;;;;2;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;13413;326201-22118;XII LICEUM OGÓLNOKSZTAŁCĄCE;Szczecin;ul. Małopolska 22;liceum;dla młodzieży;Tak;2;2;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;10345;326201-2932K;TECHNIKUM KSZTAŁTOWANIA ŚRODOWISKA;Szczecin;ul. Portowa 21;technikum;dla młodzieży;Tak;;;;1;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;15715;326201-3011H;XI LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI;Szczecin;ul. Eugeniusza Romera 2;liceum;dla młodzieży;Tak;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;13817;326201-3232C;TECHNIKUM SAMOCHODOWE;Szczecin;ul. Sebastiana Klonowica 14;technikum;dla młodzieży;Tak;0;1;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;14210;326201-3832I;TECHNIKUM ZAWODOWE NR 1;Szczecin;ul. Unisławy 32;technikum;dla młodzieży;Tak;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;17819;326201-44338;TECHNIKUM ELEKTRYCZNO-ELEKTRONICZNE;Szczecin;ul. Księcia Racibora 60;technikum;dla młodzieży;Tak;2;2;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;74951;326201-C210R;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK"" W SZCZECINIE";Szczecin;al. Wojska Polskiego 29;liceum;dla dorosłych;Nie;1;2;;3;;;;;;;3;;;3;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;80584;326201-E8107;LICEUM OGÓLNOKSZTAŁCĄCE TEB EDUKACJA DLA DOROSŁYCH W SZCZECINIE;Szczecin;al. Wojska Polskiego 128;liceum;dla dorosłych;Nie;0;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;79963;326201-E930I;TECHNIKUM TEB EDUKACJA W SZCZECINIE;Szczecin;al. Wojska Polskiego 128;technikum;dla młodzieży;Nie;0;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;125209;326201-G510E;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""COSINUS PLUS"" W SZCZECINIE";Szczecin;ul. Dworcowa 2;liceum;dla dorosłych;Nie;0;2;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;106758;326201-I830D;TECHNIKUM DELTA;Szczecin;pl. Żołnierza Polskiego 5;technikum;dla młodzieży;Nie;0;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;127326;326201-J530X;TECHNIKUM KREATYWNE;Szczecin;ul. Żołnierska 53;technikum;dla młodzieży;Nie;0;1;;2;;;;;;;1;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;124890;326201-J710P;LICEUM OGÓLNOKSZTAŁCĄCE DELTA W SZCZECINIE;Szczecin;ul. Nadodrzańska 3;liceum;dla młodzieży;Nie;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;128100;326201-J930P;TECHNIKUM FRYZJERSKIE OMNIA;Szczecin;al. Wojska Polskiego 63;technikum;dla młodzieży;Nie;;;;;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;262226;326201-JJ3NG;TECHNIKUM TECHNOLOGII CYFROWYCH W SZCZECINIE;Szczecin;ul. Niemierzyńska 17;technikum;dla młodzieży;Tak;1;1;;2;;;;;;;1;;;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;269580;326201-K1106;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""K&K KULTURA KSZTAŁCENIA"" W SZCZECINIE";Szczecin;ul. Niemierzyńska 17;liceum;dla dorosłych;Nie;2;2;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Szczecin;Szczecin;gmina miejska;3262011;262227;326201-K4109;XVI LICEUM OGÓLNOKSZTAŁCĄCE W SZCZECINIE;Szczecin;ul. Xawerego Dunikowskiego 1;liceum;dla młodzieży;Tak;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;szczecinecki;Szczecinek;gmina miejska;3215011;69198;321501-04338;TECHNIKUM ZAWODOWE NR 4 W ZESPOLE SZKÓŁ TECHNICZNYCH W SZCZECINKU;Szczecinek;ul. Koszalińska 81;technikum;dla młodzieży;Tak;0;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;szczecinecki;Szczecinek;gmina miejska;3215011;13745;321501-0510Q;I LICEUM OGÓLNOKSZTAŁCĄCE IM. KS. ELŻBIETY W SZCZECINKU;Szczecinek;ul. Ks. Elżbiety 1;liceum;dla młodzieży;Tak;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;szczecinecki;Szczecinek;gmina miejska;3215011;62091;321501-0633M;TECHNIKUM ZAWODOWE NR 1 W ZESPOLE SZKÓŁ NR 1 IM. KOMISJI EDUKACJI NARODOWEJ W SZCZECINKU;Szczecinek;ul. Szczecińska 47;technikum;dla młodzieży;Tak;2;4;;4;;;;;;;4;;;4;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;szczecinecki;Szczecinek;gmina miejska;3215011;69083;321501-073NJ;TECHNIKUM ZAWODOWE NR 2 W ZESPOLE SZKÓŁ NR 2 IM. KS. WARCISŁAWA IV W SZCZECINKU;Szczecinek;ul. 1-go Maja 22;technikum;dla młodzieży;Tak;0;2;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;świdwiński;Połczyn-Zdrój;miasto;3216034;48740;321603-04368;TECHNIKUM W POŁCZYNIE-ZDROJU;Połczyn-Zdrój;ul. Stanisława Staszica 6;technikum;dla młodzieży;Tak;;;;1;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;świdwiński;Świdwin;gmina miejska;3216011;31958;321601-03321;TECHNIKUM;Świdwin;ul. Szczecińska 88;technikum;dla młodzieży;Tak;0;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;gmina miejska;3263011;274818;326301-017NE;BRANŻOWA SZKOŁA II STOPNIA A.K.S. SZKOŁA TECHNICZNA;Świnoujście;ul. Norweska 12;branzowa;nie dotyczy;Nie;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;gmina miejska;3263011;80101;326301-0234I;TECHNIKUM ZAWODOWE NR 1W ŚWINOUJŚCIU W CENTRUM EDUKACJI ZAWODOWEJ I TURYSTYKI W ŚWINOUJŚCIU;Świnoujście;ul. Gdyńska 26;technikum;dla młodzieży;Tak;1;4;;4;;;;;;;4;;;4;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;gmina miejska;3263011;70235;326301-04326;TECHNIKUM MORSKIE W ŚWINOUJŚCIU;Świnoujście;ul. Jana Sołtana 2;technikum;dla młodzieży;Tak;0;6;0;6;;83,33333333;44,16666667;11,80983583;42;;6;100;60;6;;100;74,66666667;20,70963276;75;;6;100;54,83333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;0;20,83333333;4,524623987;18,5;17;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;Świnoujście;Świnoujście;gmina miejska;3263011;55162;326301-0810M;KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE IM. ŚW. JADWIGI KRÓLOWEJ W ŚWINOUJŚCIU;Świnoujście;ul. Stanisława Wyspiańskiego 12;liceum;dla młodzieży;Nie;0;2;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;wałecki;Człopa;miasto;3217024;70854;321702-1110U;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH PRZY CENTRUM KSZTAŁCENIA ""PEDAGOG"" MAREK OSTROMECKI";Człopa;ul. Południowa 16;liceum;dla dorosłych;Nie;2;2;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;wałecki;Wałcz;gmina miejska;3217011;84272;321701-0133V;TECHNIKUM ZAWODOWE NR 2 IM. I ARMII WOJSKA POLSKIEGO W WAŁCZU;Wałcz;ul. Bankowa 13;technikum;dla młodzieży;Tak;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;wałecki;Wałcz;gmina miejska;3217011;83958;321701-0232P;TECHNIKUM ZAWODOWE NR 1 IM. PROFESORA WIKTORA ZINA W WAŁCZU;Wałcz;ul. Budowlanych 4;technikum;dla młodzieży;Tak;2;3;;3;;;;;;;3;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;wałecki;Wałcz;gmina miejska;3217011;83458;321701-0411M;I LICEUM OGÓLNOKSZTAŁCĄCE IM. KAZIMIERZA WIELKIEGO Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO W WAŁCZU;Wałcz;ul. Kilińszczaków 59;liceum;dla młodzieży;Tak;1;2;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
6;Zachodniopomorskie;wałecki;Wałcz;gmina miejska;3217011;84497;321701-0533N;TECHNIKUM ZAWODOWE NR 3;Wałcz;ul. Południowa 10A;technikum;dla młodzieży;Tak;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
